,role,personal_address,contract_address,add_permissioned_runtime,remove_permissioned_runtime,add_prescription_permissions_runtime,remove_prescription_permissions_runtime,request_fill_runtime,add_permissioned_gas_used,remove_permissioned_gas_used,add_prescription_permissions_gas_used,remove_prescription_permissions_gas_used,request_fill_gas_used,add_permissioned_transactions,remove_permissioned_transactions,add_prescription_permissions_transactions,remove_prescription_permissions_transactions,request_fill_transactions,new_prescription_runtime,refill_prescription_runtime,new_prescription_gas_used,refill_prescription_gas_used,new_prescription_transactions,refill_prescription_transactions,add_prescription_runtime,fill_prescription_runtime,request_refill_runtime,add_prescription_gas_used,fill_prescription_gas_used,request_refill_gas_used,add_prescription_transactions,fill_prescription_transactions,request_refill_transactions
703,pharmacy,0x6551aC25904559F818d6244Ca4cb9109Bc40B7bb,0x645827744fC016010Ac9BFD9fFF80a65626de206,,,,,,,,,,,,,,,,,,,,,,0.43416881561279297,3.7413904666900635,0.337491512298584,588120.0,2163564.0,193842.0,6.0,54.0,6.0
704,pharmacy,0x692Dae2A36e6D1ab4BefE60d227606204E70804c,0x2c7BE41fAb8937a1763D1305189C4e0475cDc042,,,,,,,,,,,,,,,,,,,,,,0.6982841491699219,5.665075302124023,0.9022023677825928,970208.0,3405684.0,484611.0,10.0,85.0,15.0
705,pharmacy,0x53c53B6CfE0a69A12f6A1dd585Ed6bfC93b629dC,0x8557bc19a4262C245c5d90fD932C9D9fab61236B,,,,,,,,,,,,,,,,,,,,,,0.28415393829345703,2.209441661834717,0.4295964241027832,397088.0,1322244.0,226163.0,4.0,33.0,7.0
706,pharmacy,0xe73e2302A234A63DeBd0c9c5f391C94abE53f89a,0x57708164Fe01e08F71bb6C9FcB57bE23923934b3,,,,,,,,,,,,,,,,,,,,,,0.137739896774292,1.2938358783721924,0.17681503295898438,206044.0,681156.0,96927.0,2.0,17.0,3.0
707,pharmacy,0x87Cfe0ef2b103092a390e3D168658Ff89240AADC,0xC3737B33a0E3A4e16cB71030A9873496bB59723A,,,,,,,,,,,,,,,,,,,,,,0.525921106338501,4.284547328948975,0.6557073593139648,683642.0,2403972.0,323078.0,7.0,60.0,10.0
708,pharmacy,0x529e5df130681E94021BE76fb8D09a194e7fCe55,0xF75f1435D03d9BBB9c79DFCBfCF2367fd3853e3a,,,,,,,,,,,,,,,,,,,,,,0.26931166648864746,2.379826307296753,0.33830857276916504,397088.0,1362312.0,193854.0,4.0,34.0,6.0
709,pharmacy,0xA1e2b82667A1D39e27D98Eb0Ba4Cd1f0a8c2B34c,0x09aAE86fFa3a8F5fe95Dab56144BedF179e43597,,,,,,,,,,,,,,,,,,,,,,0.3287646770477295,2.461653470993042,0.2606668472290039,397088.0,1442448.0,129236.0,4.0,36.0,4.0
710,pharmacy,0x8a6D8652196D4FE499C42eBAEC748308b94872d9,0xE249E751c801953201efB7379E34907901B0D785,,,,,,,,,,,,,,,,,,,,,,0.7100021839141846,6.660989046096802,1.1252930164337158,970208.0,3405684.0,484611.0,10.0,85.0,15.0
711,pharmacy,0x80E899b3b68FfE46807fd9DFF40148a00B5015A2,0x4B93BA3192b9f24Def9B62dc2B2791c62cb36Fdf,,,,,,,,,,,,,,,,,,,,,,0.6886780261993408,4.841852426528931,1.0434465408325195,874698.0,2965032.0,516944.0,9.0,74.0,16.0
712,pharmacy,0x006772B897E152d92D29EC5fE001084de7158eF3,0x14239CC4440F6a0F5C3682D169Ddb43673AD6d36,,,,,,,,,,,,,,,,,,,,,,0.4364607334136963,3.332423210144043,0.5205962657928467,588120.0,2043372.0,290757.0,6.0,51.0,9.0
713,pharmacy,0xE34EbDdCccC2956a812340E58B580f7aC616223C,0x5D09A9ddD96187fcE3C5973FA04F716631957127,,,,,,,,,,,,,,,,,,,,,,0.3920605182647705,3.4468705654144287,0.5142295360565186,588132.0,2083536.0,258472.0,6.0,52.0,8.0
714,pharmacy,0x5aab8a589f37983dFf53979D6d23401b479Abd69,0x18b7AbAFB012b96115c80DABB530aa9FF8f3847e,,,,,,,,,,,,,,,,,,,,,,0.8239700794219971,6.3491575717926025,1.0961134433746338,1065706.0,3846228.0,452266.0,11.0,96.0,14.0
715,pharmacy,0x0b8B35f6616C2B18512222Bcb37B8d7C96Cf22D6,0x2DdEcba5d058cC1eA11360eBE03188b59521a649,,,,,,,,,,,,,,,,,,,,,,0.2058713436126709,1.6846919059753418,0.28385043144226074,301566.0,1001700.0,161545.0,3.0,25.0,5.0
